account,amount
126KQtb8edA4jtQwQfbvNGUUYU37ubh9SgVzpv53dJMJbYFB,530000000000
15SNXw1dWbGZ46YCsu5QzTqEfAZJgYMqwom8WA6GUTrTkghD,196000000000
15rTYaR3TtFvLAfrfae7Dx9BhCi14FPnAJwWoWT7Fw6743r4,980000000000
14mGhD5yxJfpCsyaQhAsTTKRVVDhzbjZNaVSziCnXt8p9KgT,50000000000
12uNY7AsA26kfqAzbQ4WgKYnPdjtFMekRui1KCxi4yvbEvpx,50000000000
12QscoX2Cp3Snp5i5tvx1UCAx6XV7mL2y8sbFF51XvqhjKKb,50000000000
1ueVYURdp6bTZ4N8yDz1ZDzB7WiyKXg7YQCQJ79jwXDZ81x,50000000000
157vPxM1K1goGU8wmzPXtZuyK6gP7FBUd9GUEhPRybPSUGDz,82000000000
16HvzBCREYew7sGPxk1MJdk5FBr8evGkRpcTrpr6Na32MM14,3000000000000
1dqBXj83F82B3ikGr8nYcxKpnRico4GZzS3gbwBZjfrmqSY,50000000000
16RnnWAzfump6pztQ1nVh6sw37uDzRii56LPUBCiGogxz9ft,2875000000000
12EUJo9eQLDqfavfd5pXZa2txSXu2BNGD5k7ESV3cLNDEUZT,50000000000
14Y6mAwHZnQRfFuFW8tEbXJKAEbPZg1PQTCNRxk2Bi1uTgwz,400000000000
14V3kdERDtEaHDoTdgoPDKjj5bnY9ovkdxhz9Vy2QrGAUAxp,77100000000
13HEgdiAXuBpP8JzC69t2PRxzoZTRfgmT8Kvp38Q5KeE3Q5E,150000000000
13Y56f2C8Rb4LwXCbeGFUr6K7epvnhwoqoCHVGVH9NnrBTVF,1500000000000
13TSvFAaZBg65sCKTGky32d5fGhPwEe4y7agLg8uMDCZFo4V,240000000000
1v9GAegYRHA6zwFVLpzDX2TF1pyHjp1QhHvzAYtGzokG1tN,80000000000
1P6CkiGc4rnUpi4xmo5KnnqUgFoJL6Q9zqTKqxq3rPMoywB,171200000000
17DHXFz5nVWeZbckN4UQb7piTmqq3tMmLDi8wzkJYT1Qw6A,56300000000
19dePetkYdvNtjeiLzjRQEDEv4ugL72dcJMQsFe1qG3616q,3000000000000
12F1UmBq3F5YTFRSgcKdc3u2Lpxn9ZumTwU91krM43nRnFRh,72700000000
14aC8BwZP2bNWaA5oBjGou4vZWuf11sCCM4ZoowKpU3qot4b,540000000000
1scXSEn8KmJjDcuRAQ27coWK5HwGnbxiF9JX9pkBq1Tkzfi,550000000000
13gQKN18cQEYFspxZDpiNyShEBBQhTrmg3BPsp9W6f6ibQx8,50000000000
1Egk769vuAPrFGpNYQ8jryiUD1LqPHvYsw3m99Y5WkWqDeW,50000000000
1W73q171FY3TDupnVT99W3z5rXZoF9scS7u5nDXTmaxK2A5,750000000000
14QZhEYa2fuJSQKcu7gxsLcchpfAbdQTpeZhVvtpNy2HX3qw,980000000000
13xLftb9nM9BEjXbYPJHcftXbjUFT8eGBPL5rMaEiKFqXdMH,9000000000000
15r7Y6onH9vmdNTk6pnELQ6Y5uoMK2BdPb2TnQCQKRGJo5YQ,60000000000
13ScpiyDkKmRTTpXcmesQQrgqiqQdXeKAxTeAg8WMEkktJbL,195000000000
13eMUr2r9EbPQobu5sGzt1HQyPHbLSUoCYiPQ3Q9mAdv2kt5,200000000000
16mCjcxNFusEPoPqbwGH2zVMWWAMzUG7qktfsg6oZPhwvx56,72400000000
19YLv7YDgfrh2S9f5YnQULjaK1k9DNym6MhKpLoWzdeQeZr,150000000000
1nDEg1Sb23KN4yjvxaBBoaXW4MSvyQvAqqPmPFWdqxyGxLd,50000000000
139RkKQ96x4eFszjK39UfURjrQnfrxgFXmA2mysnugGpoh8k,56300000000
16UbrSjxFzZKTipJSj1sZ6wS9jeyNQeBHVsMjJAgdKCjx1UM,340000000000
16N5qoejjGZhrYwyGu7KDE8i47m49esynWdc8FngjHUL7jDM,1500000000000
13j4fu6Cq7U9FKpK11kXyCJ6J8GyCy8ukjL9ErBZDT9yeEDQ,50000000000
1251QEy9Lpnr6DeySj8uugmJz49efTSATJNL8CSxEUdHswby,310000000000
1sCRN9CJtgp9s4D2CMMtdnq85XjJZGdbvfK6fK7ZmSVtKJe,200000000000
1EXWzc68w94rGSbFuqxPag33zugSDHwxzWysjB1XiFLtZzJ,200000000000
12nQDPU4bQcUeVb8PKZ52HuZVi6YS292L2bzDSwXsn9aQ1Da,50000000000
14M694UK7T1vCFRuxNnz91xb3B6teatPtZwwjAeqtt6U3eWU,250000000000
14hKwzxFoiLaw6xHgh4Nve8o1NkUFTp5WA4UaL3Y87WU6d17,500000000000
1TxgfMceQWUMu49hqiuqymPq6vfQcXhHeEFrY85mVEKUJHB,1000000000000
12av5Zuz4o8zaViY6aEbBQuSQeraN71L4Xw22C4JLhctf4ff,302870000000
13EkRc28EpNaBgiiXgxLvVupKKXsPfQuhi6QNwK1AS7yG1wF,50000000000
165SNtYRBm7rzAuRcoKLsQ4FYN2b4bey66UY6v4tbe8DdGPn,70000000000
13Kbmut6hAL8153yKyojYDKWYUHbWK4kcZDPEakgxpiKsSaH,450000000000
16XhbujSDjee9kPhiMQgmtux1pTqeKtKBPMTjxkBrwU8S7S4,300000000000
14zbdKQuDRmycdW7Laz7sXK83sg67DquUK9Mixa5V7cvBaQA,436860000000
13NH38DV91Cus3HknJaWkxwpt7K2Z6Zvea7KtTgYuQNXXXb8,510000000000
14psxSaVvegoGcEgBjurwb2r56Ng3UFnkEDDvvnWFvJExXgf,4000000000000
1QiQhuTgLBPMaiAetZqbif8wZUh9ueMFDjMBfTso9hJ5jzN,50000000000
16J13DeSpVE9oj1Nh8u6UsyGvdFmn7paw8WoySyqUA8y5Afa,50000000000
13K3J3H7PDHQgFCQYTYXfUTGBLHAvLUfefdVP9bBm9oDjGUm,5000000000000
1goVA3sTwKzhnahVo6C6Gn5zjA2XKfCwKekgCaVJGuNAizc,200000000000
14izCZNg9q3ZKMBnvnrAR85jgo1TSdS3gdEC5Kt7w4hL8b9m,70000000000
14Dqm4DpJTSvAJjpSTQG61KkceCAGdH7snKs55kBWwWy6hhg,120000000000
13Xz8Jap77zsqHCow1veqpYpacTbz9dn6Ej6VH1k2AFF67fv,999800000000
1jU5AprXEiE2jLw8pzwfwRpny8Yji3yXppuBfVbwn56k7CH,70000000000
145vuCPoYF5XPed4UbXckjc2gWFwGn6Pb7LkoXoj1MC7UBJa,50000000000
1t5MCuSXo9XnALTmADoXQQxGCnYT3SoYRLRbexrTajJgrCj,150000000000
1rvVGPtoyrbyMt6LErUewojCNxxedUjmPtnEemqW5zsKroN,50000000000
16FTBB86V7rKQVjNYd9WZKLdKXVaJcdsiyZfArKVNt7nLySF,690000000000
14YZNxoUgRrCUNtUcRtY7qsBQcvfoVAiDgr8RkrY8VLipRGQ,160000000000
15bjbCZBqwtR4knYjp1QnqxgrPLTGfKVRQ6wTkAywMLbnqhn,1000000000000
12vDmAa8DYqLfNR82yNxmRsHtWtjMvfXhogfBgD5DcPDkPea,150000000000
14MwYrrqf9jKK7Jg9RFmpe8UXiqbBXs8M9QJEBbZPu1dCEGU,75000000000
148UshXaELusxvX4m7SmH4RF1fAspb8X52nL5wdhDgfG25Hx,100000000000
14ipXb7MAYRkGCsU5kkzmKEeoJ2JLXSHG8aeKQGmCPfJabbE,182200000000
12BNVNMkyoq7piGnriHXaM9PpDoUeQzgiS7hGiNASSyUDzRv,300000000000
12ef4DSEBgnK1zqppK2iBwrcdDBGr9WdgabLKsToJnH2opDw,112000000000
12poi8XZMnNA2Rp4FyLkgZmtWVRVuuzNLLx9dWETBARniWv4,80000000000
12zxsWnz5y1dMPGCdDu4pHetnGbn1GGDiwHd1XCKLXRR29nH,200000000000
16JQWGrGG8145dXk8LYHxRFxmF6FyH27dQkLhBdxuA19AYPD,1300000000000
164rgbbM3JLDpMbuazkbnSsB6eAXpBWzbP3cqmvXX94bNPnZ,200000000000
13riJWEDQD3ycRXYaCWZv4Em1xypK4fk5nW414An4JsRmqai,20000000000000
19d1BdytYesaWrAUvZDPGFEZCvsM8ipCnw2aMKcoFr38Hq5,220000000000
16cpiYjpmmGQ9vAnroEa1RntX7wDwJvcQv4RfjErx9JBctgM,400000000000
126sgJL5WkdRq3kCwH1SWfzaysycNgeXGj4BvesyCVok6vUy,250000000000
167zG4EFj9Fg8q3fQqZjHT8vn1a82bSA2wp729Mvn27JBfVa,300000000000
14G35yCtzpByhbJggfoLS6CAQ6vTdy7bMXd2UgZks8cb9XKF,120000000000
133QR4ZiAY1LBj5cure2okjMLu4XZ9m35cTg79Pef6cWC7wA,1000000000000
13sKmd2jMCkgtmSDhML28BaRWv4cDvwPyFafjzaewcxjiSpH,1990500000000
15PpkJDLWmjHd1ccsihVv1erJ8V86aSFR2JtWQBBvQENEoZ4,50000000000
12Gwwyp6L8na2wtB7r4v7gnx5PHVXWvykWaZJYiNgCaRcyKv,570000000000
12jkkvgczqMk4kR3SWztbjtWePaFH42U7tz2EktNuAXmAxzF,77000000000
1248gSs7b3wHogos3dpXmYsfh38WMV7ic4rj1B3FCZTcYDWU,2480000000000
13mk6c1TmoPAPHqfN6gPKdkz36gv3FztLq4qa3BLEWZ6RYfF,50000000000
1vKNgmVZwj8yaYRaWX1o9ftc8oe7vLJkdKfBFGUfrAGcEdU,339600000000
16FG8XS2WmCwUcCTZZpPpsYFUX5gCPf1NTwNjRSubkQGQGK3,320000000000
15anFCqEKtV6XTDAQABD43h5S7wDtes3hDhTZSFfaxhRbPxe,50000000000
1A8KquavkoiKYDDDfpMB9Y5ML3xhfNh9v9oQ7ZJmchNzW42,2020000000000
12s87CP27ACw1ia3JL56asLV662ifpu42TxtaUsBD1ZSxiVe,60000000000
1crQ94VMp5BT2n7HXRrA67KqnM1oe2wtJbopnEy38umNagG,2000000000000
16G5WvaR6yX3FJRcU3C1sJbmj6zSu4VJtwnTXXgxFJiXGXdW,488566000000
1272myoSd4wuFgTzpWhGvAKWDqSJE4mCZ8Thk3shP1Yt4bSf,84700000000
1ue1GCUZ6gZNVm3wpuzFrn7RkEVoaWA9LBRrKAazhP1j43A,100000000000
13n6VvhuVGy4JEYqR74622ntRHMJRgKV44PgWLrzD3WFFs2T,880000000000
14N98yB7BKVHu1sJEuVsfZHEFZX4eT7GTgjvwbJsHC3B5s8d,50000000000
12WvyBw811ScrBo7X1xvm8vwWoi1Fh9FmLJqSuVmygE1cszd,90000000000
12EuM7SoxWESHaXgyekPUCYP8rPcSSHrV8KUZFgyGh81r4WM,400000000000
16h5dUyYeJFwFyt9PWekYTR7Ma3Bm8FCVX5dtbqxtxSX7WS5,300000000000
1WaSTAUAFRLRorVjqQsUAk5Bvd9PWLVLCzuEWooGPJee1Y9,199500000000
167emXx1cGtfooBpzZhZh3NTJ3zhCjpBNiP4fhJ2LzHhf5FE,250000000000
15SFThZwXhibwDnJLXD7Jby55JRtiwdsnnfohY2GRTnF4ge9,120000000000
133p9fpvC4bumDebEbBRMR3bAX9JFjGhNqUvdaFWirhppy1q,850000000000
13pdycD9eLbtv2bX87nqaEsFdWrRnWLeStSoYhSoexb4tPFa,140000000000
15MaEnc3t8WioQDdk5e74iugv3M6uxPnjTGgGwUDZdouYKqg,200000000000
12VYQJqJ745iZBBjmfRY1adMbYrjdArK5AftxT26oyqpgJcM,70000000000
16MidpQDhmcn9evB5G5RTcQM1FTKLhgfEuo8EHeQtzVUzvvJ,60000000000
13rNP5sxnubKee8Q49hNDK1ASMsG6qcpvgkRryKFbQ4YpG8P,60000000000
13BDo7eQygEN5G5MgwAF1c4TqUYNmBiG7QA7KuGx2qP2NsgF,394500000000
15GXgv2Lzy8YpGYBP2etgv3QBd5ThiVMvQix9Eg5CD2qoSQu,50000000000
14x8gZjJpyXyckpM5bbX2Mm8iy7x7CVwPBMzwzfimsUfcJLi,200000000000
12LKibue9XMDFKjiYGp69Lz9fpSQEJg5yK26PHLLkCrgdnts,60000000000
12qBwvi7mc3SWmD8xuQVax4uM2PQHpkSaHmRQs1ZKCcXQVoo,105000000000
15r5iK2SAjWfchoMtWsN8Dwy9VSzLpu2ndrJaufMdRXqU793,6186000000000
1Vz5ysXGeWaCXyZKMn242g3x2MdYaBE6vkAGbtTRjpfZdoG,60000000000
13zHL6bPeDdkG5b7L5CHjjtWrZ5h5mw9FqnMHq4dHcrFPagX,108500000000
12b8F2XAMvY8jzRJYJJLvgtUsNtdg6nawrY9F1TQww83kZhB,55000000000
12my7ibHPgSNys54kcXA1pukvn1ps48ctNN1uaN94K8Wdxwp,300000000000
15b3iinDE8b61PKqptKneHuiLNwSb7B57SkQXRzWDB6ATq7V,300000000000
1xsDYqCtgvagxwWPD9FdPsdc1grKy399s5bDJsYgPuWubUt,100000000000
1TbV8Sbu9nCiz1fr5wjvSxKsUsQmLcQVmdZZV9uqhqgbGZJ,50000000000
133Mi2NgnGyVUMiL1rF3cLp3CyY4f8gaH9xDUQhSupjtWfLw,270000000000
12GqE6uCTtBFTpwBMn1zYMoU1APdsP2ZnKdXqahFcBahEXsd,50000000000
